time;logger;level;message;exception
2012-01-18 00:04:37.5820;Raven.Database.Server.HttpServer;Debug;Request # 329: POST    -     4 ms - <default>  - 200 - /bulk_docs;
2012-01-18 00:04:37.6386;Raven.Database.Server.HttpServer;Debug;"	PUT posts-65
";
2012-01-18 00:04:37.6650;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-18 00:04:37.6650;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 123 - step 1/2;
2012-01-18 00:04:37.6650;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 124 - step 2/2;
2012-01-18 00:04:37.6738;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 124, currentWorkCounter: 124, will wait for additional work;
2012-01-18 00:04:37.6650;Raven.Database.Server.HttpServer;Debug;Request # 330: GET     -     6 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-18 00:04:37.6875;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 124, currentWorkCounter: 124, will wait for additional work;
2012-01-18 00:04:37.7070;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 124, currentWorkCounter: 124, will wait for additional work;
2012-01-18 00:04:37.7197;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 124, currentWorkCounter: 124, will wait for additional work;
2012-01-18 00:04:37.8251;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Posts/ByBlogId for: BlogId:blogs\-129 AND __document_id:posts\-65;
2012-01-18 00:04:37.8437;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts-65' was found;
2012-01-18 00:04:37.8437;Raven.Database.Server.HttpServer;Debug;Request # 331: GET     -    29 ms - <default>  - 200 - /indexes/dynamic/Posts?query=BlogId%253Ablogs%255C-129%2520AND%2520__document_id%253Aposts%255C-65&start=0&pageSize=1&aggregation=None;
2012-01-18 00:04:37.8720;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-18 00:04:37.8730;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs-129' was found;
2012-01-18 00:04:37.8730;Raven.Database.Server.HttpServer;Debug;Request # 332: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-18 00:04:37.8730;Raven.Database.Server.HttpServer;Debug;Request # 333: GET     -     1 ms - <default>  - 200 - /docs/blogs-129;
2012-01-18 00:04:38.0937;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-18 00:04:38.1083;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Posts/ByBlogId for: BlogId:blogs\-129 AND __document_id:posts\-65;
2012-01-18 00:04:38.1083;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts-65' was found;
2012-01-18 00:04:38.0937;Raven.Database.Server.HttpServer;Debug;Request # 334: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-18 00:04:38.1083;Raven.Database.Server.HttpServer;Debug;Request # 335: GET     -    14 ms - <default>  - 200 - /indexes/dynamic/Posts?query=BlogId%253Ablogs%255C-129%2520AND%2520__document_id%253Aposts%255C-65&start=0&pageSize=1&aggregation=None;
2012-01-18 00:04:38.1376;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs-129' was found;
2012-01-18 00:04:38.1376;Raven.Database.Server.HttpServer;Debug;Request # 336: GET     -     0 ms - <default>  - 200 - /docs/blogs-129;
2012-01-18 00:04:38.1386;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-18 00:04:38.1386;Raven.Database.Server.HttpServer;Debug;Request # 337: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-18 00:04:42.4687;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-18 00:04:42.4687;Raven.Database.Server.HttpServer;Debug;Request # 338: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-18 00:04:42.4892;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Blogs for all documents;
2012-01-18 00:04:42.4892;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs-129' was found;
2012-01-18 00:04:42.4892;Raven.Database.Server.HttpServer;Debug;Request # 339: GET     -     7 ms - <default>  - 200 - /indexes/dynamic/Blogs?query=&start=0&pageSize=128&aggregation=None;
2012-01-18 00:04:46.1494;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs-129' was found;
2012-01-18 00:04:46.1494;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-18 00:04:46.1494;Raven.Database.Server.HttpServer;Debug;Request # 340: GET     -     1 ms - <default>  - 200 - /docs/blogs-129;
2012-01-18 00:04:46.1494;Raven.Database.Server.HttpServer;Debug;Request # 341: GET     -     2 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-18 00:04:49.9863;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-18 00:04:49.9863;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Blogs for all documents;
2012-01-18 00:04:49.9863;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'blogs-129' was found;
2012-01-18 00:04:49.9863;Raven.Database.Server.HttpServer;Debug;Request # 342: GET     -   132 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-18 00:04:49.9863;Raven.Database.Server.HttpServer;Debug;Request # 343: GET     -   136 ms - <default>  - 200 - /indexes/dynamic/Blogs?query=&start=0&pageSize=128&aggregation=None;
2012-01-18 00:04:54.4208;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-01-18 00:04:54.4208;Raven.Database.Server.HttpServer;Debug;Request # 344: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-01-18 00:04:54.4775;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/Posts/ByBlogId for: BlogId:blogs\-129;
2012-01-18 00:04:54.4775;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts-33' was found;
2012-01-18 00:04:54.4775;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6' was found;
2012-01-18 00:04:54.4775;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e' was found;
2012-01-18 00:04:54.4775;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336' was found;
2012-01-18 00:04:54.4775;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts-65' was found;
2012-01-18 00:04:54.4863;Raven.Database.Server.HttpServer;Debug;Request # 345: GET     -    19 ms - <default>  - 200 - /indexes/dynamic/Posts?query=BlogId%253Ablogs%255C-129&start=0&pageSize=128&aggregation=None;
2012-01-18 00:05:00.3212;Raven.Database.Server.HttpServer;Debug;Request # 346: GET     -   203 ms - <default>  - 200 - /stats?noCache=1247166496;
2012-01-18 00:05:18.3789;Raven.Database.Server.HttpServer;Debug;Request # 347: GET     -    35 ms - <default>  - 200 - /stats?noCache=-1979996596;
2012-01-18 00:05:34.5996;Raven.Database.Server.HttpServer;Debug;Request # 348: GET     -    66 ms - <default>  - 200 - /stats?noCache=-2045504412;
2012-01-18 00:06:20.7275;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Albums;
2012-01-18 00:06:20.7587;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/387' was found;
2012-01-18 00:06:20.7587;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/388' was found;
2012-01-18 00:06:20.7587;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/389' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/392' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/394' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/395' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/396' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/397' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/398' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/399' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/400' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/401' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/402' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/403' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/404' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/405' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/406' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/407' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/408' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/409' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/410' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/411' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/412' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/413' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/414' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/415' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/416' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/418' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/419' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/420' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/421' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/422' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/423' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/424' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/425' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/426' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/427' was found;
2012-01-18 00:06:20.7636;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/428' was found;
2012-01-18 00:06:20.7792;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/429' was found;
2012-01-18 00:06:20.7792;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'albums/430' was found;
2012-01-18 00:06:20.7792;Raven.Database.Server.HttpServer;Debug;Request # 349: GET     -    58 ms - <default>  - 200 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AAlbums&start=0&pageSize=40&aggregation=None&noCache=1260284634;
2012-01-18 00:06:20.9062;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Albums;
2012-01-18 00:06:20.9062;Raven.Database.Server.HttpServer;Debug;Request # 350: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AAlbums&start=0&pageSize=0&aggregation=None;
2012-01-18 00:06:20.9062;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Blogs;
2012-01-18 00:06:20.9062;Raven.Database.Server.HttpServer;Debug;Request # 351: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253ABlogs&start=0&pageSize=0&aggregation=None;
2012-01-18 00:06:20.9062;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Genres;
2012-01-18 00:06:20.9062;Raven.Database.Server.HttpServer;Debug;Request # 352: GET     -     1 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AGenres&start=0&pageSize=0&aggregation=None;
2012-01-18 00:06:20.9062;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Posts;
2012-01-18 00:06:20.9062;Raven.Database.Server.HttpServer;Debug;Request # 353: GET     -     0 ms - <default>  - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253APosts&start=0&pageSize=0&aggregation=None;
2012-01-18 00:06:20.9062;Raven.Database.Server.HttpServer;Debug;Request # 354: POST    -    12 ms - <default>  - 200 - /multi_get/;
2012-01-18 00:06:29.2470;Raven.Database.Server.HttpServer;Debug;Request # 355: GET     -    17 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=/&noCache=-1964194529;
2012-01-18 00:06:29.2568;Raven.Database.Server.HttpServer;Debug;Request # 356: GET     -    28 ms - <default>  - 200 - /stats?noCache=1693093467;
2012-01-18 00:06:29.3515;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6' was found;
2012-01-18 00:06:29.3515;Raven.Database.Server.HttpServer;Debug;Request # 357: GET     -     1 ms - <default>  - 200 - /docs/urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6?noCache=-1819101141;
2012-01-18 00:06:29.5224;Raven.Database.Server.HttpServer;Debug;Request # 358: GET     -     8 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6/&noCache=1631288243;
2012-01-18 00:06:30.3750;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6' was found;
2012-01-18 00:06:35.4794;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6' was found;
2012-01-18 00:06:41.5048;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6' was found;
2012-01-18 00:06:46.5791;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6' was found;
2012-01-18 00:06:51.2724;Raven.Database.DocumentDatabase;Debug;Delete a document with key: urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6 and etag ;
2012-01-18 00:06:51.2724;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6' was deleted;
2012-01-18 00:06:51.6738;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 125 - step 1/2;
2012-01-18 00:06:51.6738;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 126 - step 2/2;
2012-01-18 00:06:51.6738;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 126, currentWorkCounter: 126, will wait for additional work;
2012-01-18 00:06:51.6738;Raven.Database.Indexing.TasksExecuter;Debug;Executing Index: Raven/DocumentsByEntityName, Keys: urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6;
2012-01-18 00:06:51.6855;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 126, currentWorkCounter: 126, will wait for additional work;
2012-01-18 00:06:51.6855;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6' was not found;
2012-01-18 00:06:51.6855;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6' was not found;
2012-01-18 00:06:51.6855;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6) from Raven/DocumentsByEntityName;
2012-01-18 00:06:51.6855;Raven.Database.Indexing.TasksExecuter;Debug;Executing Index: Temp/Posts/ByBlogId, Keys: urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6;
2012-01-18 00:06:51.6855;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6' was not found;
2012-01-18 00:06:51.6855;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6) from Temp/Posts/ByBlogId;
2012-01-18 00:06:51.6738;Raven.Database.Server.HttpServer;Debug;Request # 359: DELETE  -   407 ms - <default>  - 204 - /docs/urn:uuid:d0fcc348-2bb5-4712-a662-fc921d97e4f6;
2012-01-18 00:06:51.7187;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 126, currentWorkCounter: 126, will wait for additional work;
2012-01-18 00:06:51.7431;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 126, currentWorkCounter: 126, will wait for additional work;
2012-01-18 00:06:54.8544;Raven.Database.Server.HttpServer;Debug;Request # 360: GET     -     9 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=/&noCache=-822700890;
2012-01-18 00:06:54.8935;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e' was found;
2012-01-18 00:06:54.8935;Raven.Database.Server.HttpServer;Debug;Request # 361: GET     -     1 ms - <default>  - 200 - /docs/urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e?noCache=-302038551;
2012-01-18 00:06:55.0087;Raven.Database.Server.HttpServer;Debug;Request # 362: GET     -     1 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e/&noCache=1422110792;
2012-01-18 00:06:55.6074;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e' was found;
2012-01-18 00:06:58.2675;Raven.Database.DocumentDatabase;Debug;Delete a document with key: urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e and etag ;
2012-01-18 00:06:58.2675;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e' was deleted;
2012-01-18 00:06:58.5097;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 127 - step 1/2;
2012-01-18 00:06:58.5097;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 128 - step 2/2;
2012-01-18 00:06:58.5097;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 128, currentWorkCounter: 128, will wait for additional work;
2012-01-18 00:06:58.5156;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 128, currentWorkCounter: 128, will wait for additional work;
2012-01-18 00:06:58.5156;Raven.Database.Indexing.TasksExecuter;Debug;Executing Index: Raven/DocumentsByEntityName, Keys: urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e;
2012-01-18 00:06:58.5156;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e' was not found;
2012-01-18 00:06:58.5156;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e) from Raven/DocumentsByEntityName;
2012-01-18 00:06:58.5156;Raven.Database.Indexing.TasksExecuter;Debug;Executing Index: Temp/Posts/ByBlogId, Keys: urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e;
2012-01-18 00:06:58.5156;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e' was not found;
2012-01-18 00:06:58.5156;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e) from Temp/Posts/ByBlogId;
2012-01-18 00:06:58.5322;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 128, currentWorkCounter: 128, will wait for additional work;
2012-01-18 00:06:58.5097;Raven.Database.Server.HttpServer;Debug;Request # 363: DELETE  -   209 ms - <default>  - 204 - /docs/urn:uuid:c518ba6c-04e9-4f01-98a8-364475e1cf2e;
2012-01-18 00:06:58.5830;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 128, currentWorkCounter: 128, will wait for additional work;
2012-01-18 00:07:00.7382;Raven.Database.Server.HttpServer;Debug;Request # 364: GET     -     1 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=/&noCache=-1582360116;
2012-01-18 00:07:00.7910;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336' was found;
2012-01-18 00:07:00.8017;Raven.Database.Server.HttpServer;Debug;Request # 365: GET     -    10 ms - <default>  - 200 - /docs/urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336?noCache=-1174068214;
2012-01-18 00:07:00.9384;Raven.Database.Server.HttpServer;Debug;Request # 366: GET     -     4 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336/&noCache=-380326834;
2012-01-18 00:07:01.7705;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336' was found;
2012-01-18 00:07:04.3886;Raven.Database.DocumentDatabase;Debug;Delete a document with key: urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336 and etag ;
2012-01-18 00:07:04.3886;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336' was deleted;
2012-01-18 00:07:04.4160;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 129 - step 1/2;
2012-01-18 00:07:04.4160;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 130 - step 2/2;
2012-01-18 00:07:04.4160;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 130, currentWorkCounter: 130, will wait for additional work;
2012-01-18 00:07:04.4160;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 130, currentWorkCounter: 130, will wait for additional work;
2012-01-18 00:07:04.4160;Raven.Database.Indexing.TasksExecuter;Debug;Executing Index: Raven/DocumentsByEntityName, Keys: urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336;
2012-01-18 00:07:04.4160;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336' was not found;
2012-01-18 00:07:04.4160;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 130, currentWorkCounter: 130, will wait for additional work;
2012-01-18 00:07:04.4199;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336) from Raven/DocumentsByEntityName;
2012-01-18 00:07:04.4199;Raven.Database.Indexing.TasksExecuter;Debug;Executing Index: Temp/Posts/ByBlogId, Keys: urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336;
2012-01-18 00:07:04.4199;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336' was not found;
2012-01-18 00:07:04.4199;Raven.Database.Indexing.Index.Indexing;Debug;Deleting (urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336) from Temp/Posts/ByBlogId;
2012-01-18 00:07:04.4160;Raven.Database.Server.HttpServer;Debug;Request # 367: DELETE  -    28 ms - <default>  - 204 - /docs/urn:uuid:f0a4627d-58b7-4945-a685-f0778d465336;
2012-01-18 00:07:04.6132;Raven.Database.Indexing.WorkContext;Debug;Not work was found, workerWorkCounter: 130, currentWorkCounter: 130, will wait for additional work;
2012-01-18 00:07:27.8281;Raven.Database.Server.HttpServer;Debug;Request # 368: GET     -    10 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=/&noCache=1702877606;
2012-01-18 00:07:27.8818;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts-33' was found;
2012-01-18 00:07:27.8818;Raven.Database.Server.HttpServer;Debug;Request # 369: GET     -     1 ms - <default>  - 200 - /docs/posts-33?noCache=461637031;
2012-01-18 00:07:27.9755;Raven.Database.Server.HttpServer;Debug;Request # 370: GET     -     2 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=posts-33/&noCache=796863370;
2012-01-18 00:07:28.1660;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts-33' was found;
2012-01-18 00:07:31.1650;Raven.Database.DocumentDatabase;Debug;Delete a document with key: posts-33 and etag ;
2012-01-18 00:07:31.1650;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'posts-33' was deleted;
2012-01-18 00:07:31.1972;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 131 - step 1/2;
2012-01-18 00:07:31.1972;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 132 - step 2/2;
